State,District,Latitude,Longitude,District code,Population,ST,SC,Workers,Male_Workers,Female_Workers,house_electricity,house_internet,Graduate_Education,sex_ratio,literacy_rate,Muslim_rate,Non_Muslim_rate
Gujarat,Junagadh,20.929523011609785,70.54733890140345,479,2743082,55571,265793,1123709,801859,321850,498326,6628,139957,104.90242215359977,67.18056550988997,12.207363833819041,87.38550287596215
Gujarat,Kachchh,23.48057203301311,68.82192301497916,468,2092371,24228,258859,776228,624704,151524,403294,9631,60386,110.15463513700819,59.851670664523645,21.14132723116503,76.89463293077566
Gujarat,Kheda,22.88765312500002,73.018803515625,483,2299885,40336,115631,933983,674586,259397,372226,5710,84223,106.4235952171954,72.18808766525284,11.499792380923395,86.99930648706349
Gujarat,Mahesana,23.529355452865065,72.45545194085031,471,2035064,9392,162288,812064,588699,223365,385609,7759,130723,107.9685737176867,73.83772697074883,6.704015205418601,92.66204895767406
Gujarat,Narmada,21.70666386292833,73.68403208722742,487,590297,481392,8733,294795,174282,120513,101940,576,14748,104.10599873448795,62.73723227460075,3.82858120573203,94.84174915339227
Gujarat,Navsari,20.866973318871995,72.86184869848157,490,1329672,639659,35464,591834,407881,183953,267679,6726,85041,104.09174421763696,75.35008633708162,5.916421493420934,92.13452640952055
Gujarat,Panch Mahals,22.80435606837605,73.61984598290586,484,2390776,721604,100446,1097507,673565,423942,398937,3456,71810,105.4257764335397,60.26516076788457,6.630190364969366,92.897619852299
Gujarat,Patan,23.80634198473284,71.75162977099237,470,1343734,13303,123408,554830,383074,171756,223424,2231,46355,106.93938586589088,62.3570587631183,10.626880022385384,88.91231449081441
Gujarat,Porbandar,21.55092351651571,69.71896987722886,478,585449,13039,51830,231169,174118,57051,117040,1653,22458,105.24786145000702,67.24377358232742,5.733206479129693,93.90211615358469
Gujarat,Rajkot,22.40603377715488,70.83679439383323,476,3804558,24017,290169,1479050,1159480,319570,747352,21785,266295,107.88650755445155,71.62608639426709,9.498816945358698,89.29831007964657
Gujarat,Sabar Kantha,23.71803594548552,73.13638790459964,472,2428589,542156,187685,1084878,681435,403443,438606,5262,110817,105.05531266728471,65.00622377849854,6.11725573985553,93.08120888301808
Gujarat,Surat,21.25761372772093,72.93488716344339,492,6081322,856952,158115,2553542,2142819,410723,1252452,55694,379505,126.99139785106779,75.17131965714033,10.865597973598504,86.49752471584303
Gujarat,Surendranagar,22.82672007299272,71.48358740875906,475,1756268,21453,179461,723500,504038,219462,302068,2975,58389,107.51059548579727,62.269881362070024,6.245117487763826,92.25710426882458
Gujarat,The Dangs,20.801633877551023,73.6883518367347,489,228291,216073,992,118257,61329,56928,29794,137,3490,99.43303922425089,61.749258621671466,1.5738684398421312,89.16032607505333
Gujarat,Vadodara,22.26133739279589,73.49433010291594,486,4165626,1149901,221629,1693473,1233312,460161,798277,53606,314960,107.05038545844951,69.45126614823319,9.232201834730242,89.1568518153094
Gujarat,Valsad,20.44238231644259,72.9148584798345,491,1705678,902794,38237,743245,516188,227057,329218,11020,90912,108.40191775733821,68.63294244282918,5.512998350216161,92.11275516246326
Haryana,Ambala,30.3503672316384,76.94970310734456,70,1128350,0,296246,372139,320120,52019,199681,12899,91472,113.03811784075053,72.49745203172775,1.9624230070456863,84.64536712899367
Haryana,Bhiwani,28.728868064516128,76.02110225806452,81,1634445,0,341162,623006,430678,192328,266244,5292,104875,112.88128131622237,65.45775477302693,0.9492518867260753,98.56746479691884
Haryana,Faridabad,28.14873109756098,77.32718536585368,88,1809733,0,223799,579229,476933,102296,333171,43437,259933,114.51916318070987,70.32744609287668,8.933914560877213,87.77024014039641
Haryana,Fatehabad,29.57298318584072,75.54608716814157,78,942011,0,284357,369083,263498,105585,153301,3210,37741,110.90538250222208,59.19017930788494,0.8874630975646782,82.72122087746322
Haryana,Gurgaon,28.043894789579163,77.01935130260523,86,1514432,0,197937,544716,432456,112260,305751,67087,233402,117.04756199282829,73.3684972319655,4.677793390525293,93.02504173181761
Haryana,Hisar,29.23628731117825,75.84324682779452,80,1743931,0,408785,691621,488321,203300,285004,10132,105346,114.67227331422052,63.89650737328484,1.2414481994987185,97.54176053983787
Haryana,Jhajjar,28.59651868131869,76.61137142857145,83,958405,0,170448,326534,250020,76514,168558,5034,58826,115.98443225506942,70.5433506711672,0.8604921718897544,98.6736296242194
Haryana,Jind,29.45149821958457,76.29598575667653,77,1334152,0,282351,523422,368277,155145,222462,5263,64599,114.78879361695962,62.41852502563427,1.7251407635711673,95.69142046783276
Haryana,Kaithal,29.96068539094649,76.37698930041155,73,1074304,0,247513,373899,292696,81203,187349,3724,51043,113.45159258574888,60.18119638389133,0.7662635529608007,90.71175384248778
Haryana,Karnal,29.703200647249204,76.87488025889972,74,1505324,0,339604,516062,411646,104416,267223,11163,101387,112.73296665404204,64.97026553751883,2.102537393943098,89.08394471887779
Haryana,Kurukshetra,30.05652659846548,76.78774680306903,72,964655,0,215128,336780,268556,68224,171908,7356,71007,112.6294141893277,67.05951868802836,1.6555141475449773,83.46766460548072
Haryana,Mahendragarh,28.1352161458333,76.14018072916659,84,922088,0,156314,338584,232935,105649,135455,2624,60296,111.7683264319983,68.35085154562255,0.6138242770755069,99.04163160132222
Haryana,Panchkula,30.700897142857134,76.97173238095236,69,561293,0,101830,211479,164865,46614,103455,18615,83256,114.55006230553411,72.2114831291322,4.178031794446039,87.42350252007418
Haryana,Panipat,29.34352134146342,76.92895914634147,75,1205437,0,206213,412318,328667,83651,209965,10024,75774,115.80382398224067,65.25426048810515,7.1859416958331295,89.9205848169585
Haryana,Rewari,28.19164714828897,76.55956007604564,85,900332,0,182606,337727,235326,102401,152651,5121,65143,111.34702826545725,70.74579155244955,0.6345437016567222,98.7561255181422
Haryana,Rohtak,28.892517647058817,76.53123235294117,82,1061204,0,216889,345967,272646,73321,193120,8482,100346,115.37449895986605,70.44658708410448,0.7712937380560194,98.36817426244153
Haryana,Sirsa,29.63583446327684,74.90970480225988,79,1295189,0,387381,502003,369462,132541,215527,6287,61620,111.422494356088,60.446544867196984,0.7353366960343239,72.5959686192517
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,30,381956,10693,98989,205871,111543,94328,79146,1574,25474,101.8880290921392,75.3018672307805,1.8284828619003237,97.38634816575731
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,406,2663629,498469,552992,1203197,715467,487730,519704,8566,134637,103.01199263750375,59.939278330428145,2.176466767706764,95.38727052453626
Himachal Pradesh,Chamba,32.66741814595661,76.39354063116366,23,519080,135500,111690,294035,158791,135244,96082,1615,15506,101.38112973308505,62.3876859058334,6.252408106650227,92.42929798874933
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,28,454768,3044,109256,241931,118724,123207,104120,2521,35620,91.32176122643017,78.74146817718045,0.8160204763747668,98.8222566231573
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,168,1104285,474,241198,443655,308527,135128,55929,1196,59612,116.20936352173675,59.16036168199332,8.264985941129328,91.46316394771277
Himachal Pradesh,Kangra,32.14093603238864,76.41205910931173,24,1510075,84564,319385,675170,403756,271414,330081,8053,91236,98.82907342353494,76.32998361008559,1.31099448702879,96.75943247851929
Himachal Pradesh,Kinnaur,31.60667184065933,78.51613736263741,34,84121,48746,14750,56273,33863,22410,17865,354,5118,122.11924376848332,72.15677417054005,0.5325661844248166,76.95105859416792
Himachal Pradesh,Kullu,31.90911922077925,77.40922649350647,26,437903,16822,122659,269084,148829,120255,91322,2623,23168,106.11952873839144,70.26030878984615,0.6791458382335814,94.9226198496014
Himachal Pradesh,Mandi,31.635805940594054,76.96556930693067,27,999777,12787,293739,572671,297464,275207,214491,5333,54139,99.2730889434576,72.39084315802424,0.946211005054127,98.16309036915231
Himachal Pradesh,Shimla,31.155725451807253,77.62573042168668,33,814010,8755,215777,430926,258628,172298,172754,9177,80414,109.27267071324083,75.26222036584316,1.4508421272465941,97.22841242736577
Himachal Pradesh,Sirmaur,30.682764453961443,77.43184689507493,32,529855,11262,160745,280083,169399,110684,91509,2220,23352,108.96137494774536,68.44230968849968,6.268696152721027,89.99254513027148
Himachal Pradesh,Solan,31.03864311926604,76.94442140672783,31,580320,25645,164536,298737,190001,108736,119866,5250,36803,113.69390866308741,73.85201268265784,2.529294182519989,94.53043148607665
Himachal Pradesh,Una,31.58330388349513,76.18353932038836,29,521173,8601,115491,215346,141612,73734,105929,2412,32120,102.41221682376565,76.69526241766171,2.7390137248092286,92.1264148372997
Jammu and Kashmir,Doda,33.359614675767915,76.07163720136518,16,409936,39216,53408,151912,101144,50768,61831,596,12647,108.8366998649991,53.443220405136415,53.81669333749658,45.768363842160724
Jammu and Kashmir,Jammu,32.713199095022645,74.8477520361991,21,1529958,69193,377991,508622,417456,91166,294739,19905,146501,113.64040679367216,74.32458930245144,7.025617696694941,84.26636548192826
Jammu and Kashmir,Kargil,33.565994894894914,76.63675315315312,4,140802,122336,18,51873,39839,12034,15824,235,3077,123.43494612564862,61.246289115211425,76.87319782389454,7.344355904035455
Jammu and Kashmir,Kathua,32.51781678321678,75.58901398601404,7,616435,53307,141224,200431,161548,38883,109422,1443,24330,112.32511039314426,63.1378815284661,10.420238954634309,87.61069699157251
Jammu and Kashmir,Pulwama,33.88414418604652,75.00921860465118,12,560440,22607,402,188420,138428,49992,73629,1537,31286,109.60744419843218,52.451288273499394,95.4890800085647,2.4694882592248946
Jammu and Kashmir,Punch,33.791241290322574,74.29593161290322,5,476835,176101,556,161393,117677,43716,62900,346,13962,111.9869651812071,54.88774943114495,90.44617110740613,6.837585328258203
Jammu and Kashmir,Srinagar,34.27312898550724,75.11021159420288,10,1236829,8935,1068,407188,333151,74037,165403,16413,121856,111.16927463484177,60.52445406761969,95.19036180425911,3.439440698754638
Jammu and Kashmir,Udhampur,33.04770670731707,75.15286951219511,19,554985,56309,138569,243672,163845,79827,73999,1214,17345,114.9430095158423,58.083371622656465,10.769840626323234,88.11841761489049
Jharkhand,Bokaro,23.6814965034965,85.98398374125864,355,2062330,255626,299227,685368,507677,177691,274726,9754,116396,108.41658051404566,61.75151406418953,11.707680148181911,79.35005551972769
Jharkhand,Chatra,24.11619945750453,84.93295804701627,347,1042886,45563,340553,397690,251213,146477,27037,590,21697,104.9089205051174,48.908605542695945,11.191060192580972,86.60380904528395
Jharkhand,Deoghar,24.33070100755672,86.75697632241814,350,1492073,180962,190036,551467,383691,167776,130193,1944,43979,108.08464112036663,53.18359088328788,20.282251605652,78.08867260516074
Jharkhand,Dhanbad,23.854509090909097,86.40372924901185,354,2684487,233119,437309,844504,658851,185653,427173,11568,107382,109.96651625967615,64.15393332133849,16.08359437017203,80.07041941346708
Jharkhand,Dumka,24.275006125574265,87.27662450229711,362,1321442,571077,79614,624779,367108,257671,62110,1193,25593,102.38709321701627,50.88448830898366,8.086998899686858,79.0595425300543
Jharkhand,Garhwa,24.082114689265527,83.68664265536722,346,1322784,205874,319946,571431,335451,235980,29373,565,28144,106.94076585279619,49.4015651837337,14.717444420253042,83.49624730870649
Jharkhand,Giridih,24.30578509874329,86.08710915619386,349,2445474,238188,325493,1036277,623946,412331,125431,1944,55122,105.9561587904758,51.256934238515726,20.797031577518304,75.90356716121292
Jharkhand,Godda,24.8189,87.2941735483871,351,1313551,279208,115567,552191,344019,208172,43230,874,30870,106.65534970359836,46.02173802159185,22.015285283936446,71.34294747596401
Jharkhand,Gumla,23.078532948929148,84.55056787479396,366,1025213,706754,32459,487508,264774,222734,31687,831,23742,100.69828492452375,54.5954840603855,5.016420977884596,30.19499362571485
Jharkhand,Jamtara,23.97873318077801,86.95325080091534,363,791042,240489,72885,326631,214740,111891,49419,808,14802,104.82066844116702,53.89246083014555,20.783472938225785,69.59933859390526
Jharkhand,Latehar,23.72511185840708,84.48298743362837,359,726978,331096,154910,313379,180106,133273,38194,340,13956,103.45748253627083,48.23832358063105,9.602491409643758,65.07060736363411
Jharkhand,Lohardaga,23.488796043165483,84.6605169064748,356,461790,262734,15330,221332,121605,99727,28769,351,13847,101.51334651184104,56.239199636198265,20.574720110872907,24.33530392602698
Jharkhand,Pakur,24.57260428082189,87.69691969178076,353,900422,379054,28469,404584,234012,170572,31414,328,9822,101.09433380754464,39.19062395188034,35.86795969001202,45.548309570401436
Jharkhand,Palamu,24.196925968109337,84.20310842824594,358,1939869,181208,536382,713175,473042,240133,68238,2155,63595,107.79108516046519,52.81609222066026,12.28407691447206,86.76714767852881
Jharkhand,Ranchi,23.184235061391547,85.31781937244203,364,2914253,1042016,152943,1142867,743967,398900,350908,22538,195181,105.32798897497105,65.58912352496506,14.094829790001073,55.32254749330274
Jharkhand,Sahibganj,24.93667989690721,87.68264097938142,352,1150567,308343,72341,490202,295690,194512,34879,591,19832,105.02783440489259,42.00216067382429,34.61276049113176,54.585608660773346
Jharkhand,Simdega,22.608760391198054,84.59193691931536,367,599578,424407,44674,288645,159867,128778,16865,423,13674,100.34751344108477,57.28745884605506,2.5189383199516993,33.6109730510459
Karnataka,Bagalkot,16.15860676328503,75.64526070853468,556,1889752,97203,319149,818081,511575,306506,301389,3745,82319,101.1142553379429,58.9184189248113,11.641262980539246,86.4784902992562
Karnataka,Bangalore Rural,12.936827087794448,77.47369314775169,583,990923,52903,213700,459891,315499,144392,214253,3729,51015,105.69194459378393,69.50580418458347,9.309704184886213,89.85854602224391
Karnataka,Belgaum,16.16107219152853,74.72329042357275,555,4779661,297198,577418,2105668,1372422,733246,808827,17560,201884,102.82037920765444,63.85457043920061,11.055428407997974,84.4899042003188
Karnataka,Bellary,15.074377548209377,76.47228471074374,565,2452595,451406,517409,1116880,703258,413622,440374,9626,89475,101.7532314227638,57.96395246667305,13.08140969055225,85.77172341948018
Karnataka,Bidar,17.950361730769224,77.19459961538459,558,1703300,235822,399785,702608,459050,243558,271439,3971,54900,104.56742750424857,61.21487700346386,19.678506428697233,75.71825280338167
Karnataka,Bijapur,16.84015316666667,75.95909166666665,417,255230,204189,10122,134525,71591,62934,12516,117,3421,101.65603988401399,34.05516592877013,0.6335462132194492,96.05101281197351
Karnataka,Bijapur,16.84015316666667,75.95909166666665,557,2177331,39314,442773,927722,580111,347611,326594,4987,96990,104.19324979907326,57.330190035414915,16.974359892914766,82.06515224373327
Karnataka,Chikmagalur,13.425288289676422,75.67626502311249,570,1137961,44970,253651,565774,357889,207885,238505,4510,72420,99.1743955865082,71.91327295047897,8.896174824972034,88.2765753835149
Karnataka,Chitradurga,14.29102220394736,76.57821957236843,566,1659456,302554,389117,856587,513311,343276,307257,5711,75262,102.71556889519225,65.52701608237881,7.758626923521924,91.62960632882101
Karnataka,Davanagere,14.330414586709884,75.91723841166937,567,1945497,233112,392595,875207,585639,289568,372671,7320,123863,102.84674021501475,67.25993409396159,13.662575681175557,85.24634065228577
Karnataka,Dharwad,15.343831376975173,75.13831264108359,562,1847023,87548,177855,784833,543776,241057,347962,15013,137768,103.01038560501728,70.47362160622797,20.94364823827316,75.25731948113261
Karnataka,Gadag,15.507128256880746,75.64861302752298,561,1064570,61654,174196,495722,310412,185310,198064,3373,42053,101.84368144733924,65.77087462543562,13.495120095437594,85.26916971171458
Karnataka,Gulbarga,17.070459515951594,76.87503850385033,579,2566326,65259,648782,1087028,680001,407027,404767,9752,104256,102.94044383431218,55.61912243417243,19.99453693724024,78.36159552605554
Karnataka,Hassan,12.945098749999998,76.11049549999997,574,1776421,32329,345031,903580,560452,343128,400702,4851,103152,98.9821384166299,68.9732895524203,6.755774672783085,91.80335066968922
Karnataka,Haveri,14.737582809224318,75.3961230607966,564,1597668,141380,219976,730066,490731,239335,295937,2456,55310,105.21334806175662,67.93920889696733,18.64761640090432,80.23431651632254
Karnataka,Kodagu,12.39684468085106,75.79336595744688,576,554519,58054,73584,278938,172100,106838,113931,3308,43225,98.1054692384365,74.4567814628534,15.738685238918777,80.9685511226847
Karnataka,Kolar,13.312799881235172,78.01376947743476,581,1536401,78875,465867,717872,454048,263824,309494,5051,71422,102.1566963375241,66.14282339050807,13.009168830272827,84.96681530407751
Karnataka,Koppal,15.651253271028034,76.1617048598131,560,1389920,164271,258608,654766,387974,266792,223166,2135,43967,101.43943280666208,58.210904224703576,11.63879935535858,87.63266950615862
Karnataka,Mandya,12.574901806239744,76.81570098522172,573,1805769,22402,265294,871408,575203,296205,391033,3367,102838,100.48862864223192,63.66534146947921,4.308469134202658,94.84574162032906
Karnataka,Mysore,12.248100259403367,76.52881802853437,577,3001127,334547,536643,1314268,921803,392465,640868,28397,212541,101.48187981822419,65.38143837298455,9.68132971380418,87.69988740896336
Karnataka,Raichur,16.050795353982295,76.87368606194688,559,1928812,367071,400933,903413,530373,373040,314547,5200,50463,100.02177743256514,50.79650064391967,14.103085215147976,84.71857288320479
Karnataka,Shimoga,14.063845885634592,75.17882078103197,568,1752753,65412,308158,780598,534487,246111,363835,8791,111753,100.23727977078569,72.058983781514,13.388309704790121,84.4057320112988
Karnataka,Tumkur,13.592467760074973,77.02297966260545,571,2678980,209559,506901,1354646,837512,517134,562769,7971,143735,101.6718032258696,67.68960574547029,9.179725119261809,90.10190445617361
Karnataka,Udupi,13.450404228534568,74.72009990316337,569,1177361,52897,75429,513241,335399,177842,224814,9070,107279,91.36924402256066,78.68691081155228,8.216681204830124,85.71534134390386
Kerala,Alappuzha,9.542602965599087,76.38010796263319,598,2127789,6574,201211,804471,536738,267733,507913,28842,198858,90.8935295210053,87.07616215705599,10.552973062648599,68.63683382139865
Kerala,Ernakulam,10.004879301987431,76.26957729035381,595,3282388,16559,268411,1249343,913249,336094,771287,88737,429880,97.39757076936863,86.99995247362591,15.671425803408981,45.98959659857397
Kerala,Idukki,9.80480963855423,77.04586641566264,596,1108974,55815,145486,516363,331710,184653,244844,8250,86136,99.39622342969545,83.23098647939446,7.4127977752408984,48.860838937612606
Kerala,Kannur,11.941523076923056,75.35209891725934,589,2523003,41371,83350,824116,609377,214739,511167,32653,217203,88.06528533636663,84.75748938863728,29.4285420984438,59.833143282033355
Kerala,Kasaragod,12.33310309912974,75.07768497134369,588,1307375,48857,53283,462998,325095,137903,237670,10378,76192,92.61169599948141,79.35687924275744,37.243560569844156,55.836083755617175
Kerala,Kollam,8.929388820570157,76.6360775852431,600,2635375,10761,328263,912025,644362,267663,630767,31542,233402,89.81285746902745,85.00775032016317,19.295166722003508,64.41720817720439
Kerala,Kottayam,9.643701174068417,76.46059673302705,597,1974551,21972,153909,735735,530322,205413,464039,37849,221350,96.22633071704983,88.61751355118201,6.406469116269978,49.81375512711497
Kerala,Kozhikode,11.392924270557026,75.71158720159153,591,3086293,15228,199191,948981,752333,196648,641660,36791,250117,91.06020920530584,84.74383345975252,39.24225600096945,56.2149478354777
Kerala,Malappuram,10.97329875666072,75.93910775606876,592,4112920,22990,308266,1062424,898157,164267,730119,27909,203779,91.06825631610636,80.51007556675063,70.23839510615329,27.602263112338676
Kerala,Palakkad,10.784926903553291,76.49980490693744,593,2809934,48972,403833,1042340,746121,296219,587583,27162,180540,93.72762772534982,79.69909613535407,28.930786274695418,66.76242217788744
Kerala,Thiruvananthapuram,8.537101759082221,76.88711502868073,601,3301427,26759,372977,1231669,864101,367568,783872,71621,381782,91.97144467012338,84.36981947503307,13.7187646432891,66.4578377774217
Kerala,Thrissur,10.458932647907687,76.12321940836945,594,3121200,9430,324350,1095727,789511,306216,721625,56148,338600,90.2663741429875,85.81789055491478,17.07160707420223,58.42118415993849
Kerala,Wayanad,11.715277464788736,76.07587007042254,590,817420,151443,32578,340077,228639,111438,149864,4712,51111,96.61997036580907,78.97837097208289,28.649286780357713,49.480071444300364
Madhya Pradesh,Anuppur,23.18184220430107,81.86560000000007,461,749237,358543,74385,346471,207401,139070,81338,1290,31646,102.42919245764246,58.27194866243926,2.8659823260196706,91.62975133369015
Madhya Pradesh,Ashoknagar,24.63098846153845,77.82974493927134,459,845071,82072,175764,315270,231829,83441,84720,619,22791,110.6179934900831,55.51119373401762,4.816991708388999,92.08859373946095
Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796,457,1701698,383026,125426,893014,488610,404404,277927,1712,74213,97.98236224869696,67.43987476038639,2.264914220972229,89.28634810642076
Madhya Pradesh,Barwani,21.702135714285724,74.91004719710673,441,1385881,962145,87991,653897,365928,287969,181139,1158,30754,101.86427321893376,39.68060749804636,4.201082199698242,95.16466420998628
Madhya Pradesh,Betul,21.964626315789477,77.7873428189117,447,1575362,667018,159296,786980,453887,333093,230974,2109,82761,102.97760930570551,59.654162027521295,2.386118238220803,95.58088871002347
Madhya Pradesh,Bhind,26.35951126187245,78.7618324287653,420,1703005,6131,374799,520768,455775,64993,107819,1166,50222,119.4136017996243,64.29323460588783,3.9210689340313154,93.68146306088356
Madhya Pradesh,Bhopal,23.480726143790854,77.39246623093679,444,2371061,69429,357516,867457,644960,222497,452912,40788,266618,108.91675352950972,70.03995257819179,22.160290266678082,74.0538096657994
Madhya Pradesh,Burhanpur,21.364567254408065,76.24460478589425,467,757847,230095,64254,328339,211925,116414,112420,986,28237,105.18786060653646,53.92632022030832,23.862336329100728,72.90732826018971
Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374,425,1762375,73597,405313,751797,481518,270279,176056,1880,59704,113.29700068017826,53.50921341939144,3.9918292077452304,95.15103198808426
Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254,455,2090922,769778,232244,957984,582263,375721,344875,3588,112383,103.70342947662536,61.89604394616346,4.81567461626976,92.0129971371481
Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588,428,1264219,166295,246337,574595,367711,206884,187731,1432,41158,109.8825259900456,59.1444203891889,3.7941211135096053,93.84608204749335
Madhya Pradesh,Datia,25.90226439560441,78.63916571428574,422,786754,15061,200270,321160,225662,95498,97696,616,34853,114.61004863651367,62.46488737267304,3.620318422276849,95.03516982436696
Madhya Pradesh,Dewas,22.7851110021322,76.46088805970157,437,1563715,272701,292007,742676,451501,291175,270457,3518,55383,106.1980125429218,59.17759949862986,11.143910495198933,88.03336925206959
Madhya Pradesh,Dhar,22.572681718963157,75.1105620736698,438,2185793,1222814,145436,1027974,597079,430895,349639,2388,66721,103.69566513958108,49.28819883676084,5.316239918418624,93.84324133163571
Madhya Pradesh,Dindori,22.83738437047757,81.04332966714911,453,704524,455789,39782,389925,203383,186542,62372,554,15179,99.80204814937707,53.754591752729496,0.9561065343409166,85.93532654671807
Madhya Pradesh,Guna,24.49043927178156,77.2235895968791,458,1241519,190819,193115,514897,335454,179443,144248,2482,42147,109.66044478069162,52.67579473209834,3.963129037896319,94.42046396390228
Madhya Pradesh,Gwalior,26.04074441964285,78.12782433035713,421,2032036,72133,393068,685311,548820,136491,306859,15779,193947,115.78173299819797,66.79064740978998,6.975024064534289,90.31823255099812
Madhya Pradesh,Harda,22.227659781121783,77.07022571819435,448,570465,159678,92865,230979,156852,74127,95066,986,27126,106.96992674883086,61.80046102740746,6.773421682311797,92.46176364895304
Madhya Pradesh,Hoshangabad,22.595268801996703,78.02168094841929,449,1241350,197300,205007,478082,345435,132647,198076,2871,84769,109.46635730858469,65.3034196640754,4.210657751641358,94.67136585169372
Madhya Pradesh,Indore,22.680265752128648,75.9133801324502,439,3276697,217679,545239,1268195,939055,329140,593576,48691,382658,107.77118327024165,70.47127030665331,12.669526660536508,83.26143674560083
Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981,451,2463289,375231,348029,1005624,705970,299654,452023,20443,235072,107.69529119038526,71.30580293258323,8.26748302777303,87.6496830051204
Madhya Pradesh,Jhabua,22.419578015397768,74.40921616766468,464,1025048,891818,17427,515121,265489,249632,125411,744,20240,100.97995196313907,34.34775737331325,1.5348549531339022,93.74439050659092
Madhya Pradesh,Katni,23.724416229116937,80.33819665871127,450,1292042,317699,155717,543874,348410,195464,172416,2179,53578,105.076591712445,61.20335097465872,2.8816400705240235,96.02242032379752
Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753,454,1054905,610528,48425,559649,300235,259414,143803,912,35476,99.17659964541484,57.347533664168814,1.5696200131765419,80.5302847175812
Madhya Pradesh,Mandsaur,24.19278764044944,75.43588667736759,433,1340411,33092,249024,679723,397714,282009,239885,2324,52546,103.84618894093313,62.26381311403741,9.366380908542231,88.97181536110939
Madhya Pradesh,Morena,26.37313504531724,77.88447341389724,419,1965970,17030,421519,675993,525329,150664,131486,1781,71005,119.03664741803549,60.00523914403577,3.873863792428165,95.39794605207608
Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664,432,826067,71441,111162,418682,245708,172974,145258,1945,42343,104.76904619076184,61.59718279510016,8.14994425391645,89.737031015644
Madhya Pradesh,Panna,24.451325840092657,80.21133001158752,426,1016520,170879,207990,431998,275375,156623,76097,653,29795,110.44219940377609,54.35790737024357,3.464171880533585,95.8906858694369
Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909,446,1331597,205006,225891,517838,370366,147472,194373,1141,48384,110.94973536172512,61.59671432122481,9.036592903108073,89.75951432753303
Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,442,1545814,53751,295718,745603,429768,315835,231130,1611,51499,104.58045373093243,52.0272814193687,6.917261714540042,92.75883126948003
Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,434,1455069,409865,198612,690980,411446,279534,213825,3644,67192,102.98718800046873,56.75882037209232,10.38239423697433,87.07786366144836
Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,430,2365106,311985,383508,991946,617184,374762,251132,3406,122371,107.46434667887712,60.959508791572134,3.6114237585968665,95.92965389289105
Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,427,2378458,221936,501630,1006035,682077,323958,366494,4546,116753,111.94581006432894,64.98828232409402,4.350717986191053,92.42530244385227
Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,429,2228935,319975,398569,911349,590487,320862,294702,3754,105499,108.0317143283805,61.54423525136444,2.6681352305024597,96.84548898913606
Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,445,1311332,145512,271281,586087,364559,221528,212138,1566,50655,108.94757556298788,59.509109821158944,10.522125594433751,88.73473689347931
Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,456,1379131,519856,130797,684434,394660,289774,228695,1182,55984,101.84807362437284,62.66221265420037,5.781829282352438,83.02706559420389
Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,460,1066063,476008,89733,493057,292402,200655,113184,1733,46513,102.65739237551375,56.67526215617651,3.9796897556711,93.52852504964528
Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,436,1512681,37836,353914,717871,431857,286014,232735,1382,48671,106.60496803298729,59.14082347831433,11.550617744256721,87.32859076037843
Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,418,687861,161448,108391,277455,183788,93667,74770,273,17091,110.95048102135385,47.687686901859536,6.018076326467121,92.85335263955945
Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,423,1726050,227802,321515,759281,481001,278280,148128,1852,44812,114.08239328748348,52.19118797253846,2.966310361808754,95.52150864691058
Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,462,1127033,313304,130202,461760,284289,177471,102228,837,33067,104.49828622026742,53.306779836970165,3.0539478435857688,95.60900168850424
Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,424,1445166,67857,361604,655318,402776,252542,132725,1090,35034,111.03136485833318,51.75460812114318,3.0545279919400263,95.73121703665876
Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,435,1986864,48730,523869,897442,569425,328017,323379,7501,111290,104.7099914998841,62.45973554304673,11.733717053608098,86.47818874366841
Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,431,644758,300687,58147,289691,175698,113993,67975,839,18144,105.28202646425797,55.318739744214106,2.4762779213286223,96.23998461438245
